name,url,stars,forks,language,owner,description,pushed_at,created_at,open_issues
gkd,https://github.com/gkd-kit/gkd,25288,1275,Kotlin,gkd-kit,"基于无障碍，高级选择器，订阅规则的自定义屏幕点击 Android 应用 | An Android APP with custom screen tapping based on Accessibility, Advanced Selectors, and Subscription Rules",2025-03-21T13:48:42Z,2023-07-04T03:59:15Z,14
NekoBoxForAndroid,https://github.com/MatsuriDayo/NekoBoxForAndroid,13447,1122,Kotlin,MatsuriDayo,NekoBox for Android / sing-box / universal proxy toolchain for Android,2025-03-03T12:38:40Z,2023-03-04T13:26:16Z,88
mihon,https://github.com/mihonapp/mihon,12539,578,Kotlin,mihonapp,Free and open source manga reader for Android,2025-03-21T17:06:12Z,2024-01-15T20:03:57Z,321
ab-download-manager,https://github.com/amir1376/ab-download-manager,6687,375,Kotlin,amir1376,A Download Manager that speeds up your downloads,2025-03-15T16:17:31Z,2024-07-07T03:56:25Z,150
APatch,https://github.com/bmax121/APatch,5393,418,Kotlin,bmax121,The patching of Android kernel and Android system,2025-03-21T19:58:02Z,2023-08-21T14:20:01Z,22
Bluetooth-LE-Spam,https://github.com/simondankelmann/Bluetooth-LE-Spam,4280,343,Kotlin,simondankelmann,,2025-03-19T06:45:26Z,2023-10-20T11:54:26Z,0
my-tv-0,https://github.com/lizongying/my-tv-0,4006,477,Kotlin,lizongying,我的電視·〇 電視視頻播放軟件，可以自定義視頻源,2025-03-17T02:56:49Z,2024-03-07T08:36:02Z,54
ByeDPIAndroid,https://github.com/dovecoteescapee/ByeDPIAndroid,3751,198,Kotlin,dovecoteescapee,App to bypass censorship on Android,2024-09-05T06:01:40Z,2024-02-22T18:01:47Z,63
auto-dev,https://github.com/unit-mesh/auto-dev,3619,395,Kotlin,unit-mesh,"🧙‍AutoDev: The AI-powered coding wizard（AI  驱动编程助手）with multilingual support 🌐, auto code generation 🏗️, and a helpful bug-slaying assistant 🐞! Customizable prompts 🎨 and a magic Auto Dev/Testing/Document/Agent  feature 🧪 included! 🚀",2025-03-21T15:30:59Z,2023-04-14T13:46:07Z,0
revanced-patches,https://github.com/ReVanced/revanced-patches,3126,373,Kotlin,ReVanced,🧩 Patches for ReVanced,2025-03-21T12:05:13Z,2023-12-14T01:25:17Z,252
BiliRoamingX,https://github.com/BiliRoamingX/BiliRoamingX,2816,198,Kotlin,BiliRoamingX,BiliRoamingX integrations and patches powered by ReVanced.,2025-03-14T02:59:48Z,2023-06-25T07:40:44Z,22
SimpMusic,https://github.com/maxrave-dev/SimpMusic,2740,154,Kotlin,maxrave-dev,A simple music app using YouTube Music for backend,2025-03-09T10:08:46Z,2023-04-15T04:53:33Z,324
extensions-source,https://github.com/keiyoushi/extensions-source,2642,606,Kotlin,keiyoushi,Source code of extensions for Tachiyomi/Mihon and variants.,2025-03-21T17:27:47Z,2024-01-08T22:47:46Z,502
nextplayer,https://github.com/anilbeesetti/nextplayer,2476,125,Kotlin,anilbeesetti,An Android native video player,2025-03-20T10:59:00Z,2023-02-08T05:34:22Z,274
Dantotsu,https://github.com/rebelonion/Dantotsu,2022,147,Kotlin,rebelonion,Anilist client based on Saikou ,2025-03-20T13:29:47Z,2023-10-17T23:43:58Z,39
Canta,https://github.com/samolego/Canta,1900,40,Kotlin,samolego,"Uninstall any Android app without root (with power of Shizuku). Debloat your device as you wish, no PC required.",2025-03-18T10:19:29Z,2023-08-29T19:07:03Z,17
twine,https://github.com/msasikanth/twine,1884,85,Kotlin,msasikanth,Twine: A multiplatform RSS reader built using Kotlin and Compose,2025-03-21T08:57:22Z,2023-04-26T08:01:11Z,17
jingmo,https://github.com/hefengbao/jingmo,1869,176,Kotlin,hefengbao,『京墨』开源的中华文化宝典 APP，诗（词）文（名句）、汉字、成语、词语、歇后语、绕口令、传统节日、传统色、节气、人物等。,2025-03-18T06:50:20Z,2023-08-24T03:00:50Z,0
YuyanIme,https://github.com/gurecn/YuyanIme,1774,73,Kotlin,gurecn,语燕拼音输入法-一款基于Rime定制开发的九键、全拼、双拼、手写、火星文等方案、支持悬浮、单手、数字行等键盘模式的中文输入法,2025-03-20T02:07:06Z,2024-05-24T04:53:19Z,189
Dhizuku,https://github.com/iamr0s/Dhizuku,1718,57,Kotlin,iamr0s,A Android Application for share DeviceOwner,2025-02-17T04:36:27Z,2023-04-10T07:01:40Z,42
keyguard-app,https://github.com/AChep/keyguard-app,1674,53,Kotlin,AChep,"Keyguard is an alternative client for the Bitwarden® platform, created to provide the best user experience possible.",2025-03-20T08:55:51Z,2023-07-23T06:12:36Z,99
Nrfr,https://github.com/Ackites/Nrfr,1649,120,Kotlin,Ackites,🌍 免 Root 的 SIM 卡国家码修改工具 | 解决国际漫游时的兼容性问题，帮助使用海外 SIM 卡获得更好的本地化体验，解锁运营商限制，突破区域限制,2025-01-07T10:32:13Z,2025-01-01T05:57:30Z,6
Gallery,https://github.com/IacobIonut01/Gallery,1615,90,Kotlin,IacobIonut01,Media Gallery app for Android made with Jetpack Compose,2025-03-21T13:06:46Z,2023-03-15T10:40:57Z,87
compose-multiplatform-ios-android-template,https://github.com/JetBrains/compose-multiplatform-ios-android-template,1610,155,Kotlin,JetBrains,Compose Multiplatform iOS+Android Application project template,2023-12-19T16:24:43Z,2023-03-21T10:49:37Z,0
pixel-volte-patch,https://github.com/kyujin-cho/pixel-volte-patch,1607,105,Kotlin,kyujin-cho,Pixel IMS: Rootless replacement for Tensor Pixel VoLTE patch,2024-07-31T17:05:56Z,2023-02-05T19:02:28Z,52
WebViewTvLive,https://github.com/hxh19950701/WebViewTvLive,1590,231,Kotlin,hxh19950701,使用 腾讯X5 WebView 开发的电视直播App,2025-03-17T02:10:15Z,2023-12-04T06:49:41Z,16
tachiyomi-extensions-archive,https://github.com/timschneeb/tachiyomi-extensions-archive,1541,227,Kotlin,timschneeb,Historical archive of removed source extensions for the Tachiyomi app. ,2025-01-22T23:51:08Z,2024-01-05T23:41:25Z,0
haze,https://github.com/chrisbanes/haze,1523,46,Kotlin,chrisbanes,Background blurring for Compose Multiplatform / Jetpack Compose,2025-03-21T08:24:06Z,2023-10-26T17:23:57Z,5
CFScanner,https://github.com/MortezaBashsiz/CFScanner,1501,271,Kotlin,MortezaBashsiz,Cloudflare scanner,2024-07-06T16:09:13Z,2023-01-20T18:34:08Z,27
ProxyAI,https://github.com/carlrobertoh/ProxyAI,1498,299,Kotlin,carlrobertoh,"The leading open-source AI copilot for JetBrains. Connect to any model in any environment, and customize your coding experience in any way you like.",2025-03-20T12:44:08Z,2023-02-15T11:27:51Z,192
LinkSheet,https://github.com/LinkSheet/LinkSheet,1484,26,Kotlin,LinkSheet,Link handling for modern Android,2025-03-21T05:16:23Z,2023-02-21T18:03:06Z,62
DaMaiHelper,https://github.com/RookieTree/DaMaiHelper,1472,193,Kotlin,RookieTree,大麦抢票辅助,2024-11-16T04:55:01Z,2023-05-11T09:17:33Z,14
SuperImage,https://github.com/Lucchetto/SuperImage,1456,83,Kotlin,Lucchetto,Sharpen your low-resolution pictures with the power of AI upscaling,2023-11-09T19:26:12Z,2023-02-01T21:14:42Z,28
InstallerX,https://github.com/iamr0s/InstallerX,1455,81,Kotlin,iamr0s,"A modern and functional Android app installer. (You know some birds are not meant to be caged, their feathers are just too bright.)",2023-08-04T03:19:05Z,2023-03-25T08:58:51Z,3
konsist,https://github.com/LemonAppDev/konsist,1452,34,Kotlin,LemonAppDev,"Konsist is a powerful static code analyzer tailored for Kotlin, focused on ensuring codebase consistency and adherence to coding conventions.",2025-03-21T05:36:20Z,2023-03-30T06:37:57Z,0
SnapEnhance,https://github.com/rhunk/SnapEnhance,1371,117,Kotlin,rhunk,An Xposed module offering an enhanced Snapchat experience,2025-03-16T21:41:06Z,2023-05-14T22:36:54Z,15
InstallWithOptions,https://github.com/zacharee/InstallWithOptions,1353,64,Kotlin,zacharee,Simple-ish app using Shizuku to install APKs on-device with advanced options,2025-03-16T19:24:51Z,2024-01-14T03:25:36Z,14
compose-cupertino,https://github.com/alexzhirkevich/compose-cupertino,1345,50,Kotlin,alexzhirkevich,Compose Multiplatform UI components for iOS (Cupertino Widgets),2024-12-19T14:03:59Z,2023-05-04T19:40:39Z,40
Gramophone,https://github.com/AkaneTan/Gramophone,1336,69,Kotlin,AkaneTan,A sane music player built with media3 and material design library that is following android's standard strictly.,2025-03-19T17:43:37Z,2023-08-02T07:57:11Z,107
compose-rich-editor,https://github.com/MohamedRejeb/compose-rich-editor,1332,91,Kotlin,MohamedRejeb,"A Rich text editor library for both Jetpack Compose and Compose Multiplatform, fully customizable, supports HTML and Markdown.",2025-03-20T15:48:57Z,2023-04-20T17:37:44Z,91
piko,https://github.com/crimera/piko,1310,33,Kotlin,crimera,revanced-patches for twitter,2025-03-20T13:27:50Z,2024-01-30T14:59:56Z,74
komikku,https://github.com/komikku-app/komikku,1289,38,Kotlin,komikku-app,Free and open source manga reader for Android,2025-03-21T04:56:25Z,2024-01-14T16:25:54Z,176
platform-samples,https://github.com/android/platform-samples,1278,321,Kotlin,android,A collection of samples of different Android OS platform APIs.,2025-03-20T17:08:47Z,2023-04-04T07:06:30Z,7
wgtunnel,https://github.com/zaneschepke/wgtunnel,1270,64,Kotlin,zaneschepke,An alternative Android client app for WireGuard and AmneziaWG,2025-03-21T14:00:25Z,2023-05-24T05:14:12Z,76
amper,https://github.com/JetBrains/amper,1262,35,Kotlin,JetBrains,Amper - a project configuration and build tool with a focus on the user experience and the IDE support,2025-03-21T17:42:17Z,2023-10-24T15:45:20Z,0
amethyst,https://github.com/vitorpamplona/amethyst,1228,166,Kotlin,vitorpamplona,Nostr client for Android,2025-03-18T00:23:13Z,2023-01-11T18:28:30Z,201
gitanimals,https://github.com/git-goods/gitanimals,1227,38,Kotlin,git-goods,🦆 깃허브 활동으로 펫을 키우세요 / Have pet in your github,2025-03-18T12:39:21Z,2024-04-03T13:56:25Z,12
ColorBlendr,https://github.com/Mahmud0808/ColorBlendr,1211,25,Kotlin,Mahmud0808,"An Android app for customizing Material You colors on devices with Android 12+. It lets you tweak accent colors, background saturation, and more for a personalized look.",2025-03-15T08:07:28Z,2023-12-06T13:20:16Z,3
OuterTune,https://github.com/OuterTune/OuterTune,1191,69,Kotlin,OuterTune,A Material 3 Music Player with YouTube Music support for Android. Forked from InnerTune,2025-03-21T18:27:57Z,2024-05-13T13:55:37Z,130
ShizuTools,https://github.com/legendsayantan/ShizuTools,1167,29,Kotlin,legendsayantan,Contains many tools to control android system via shizuku.,2025-01-16T09:37:58Z,2023-10-23T22:00:40Z,7
telephoto,https://github.com/saket/telephoto,1164,38,Kotlin,saket,Building blocks for designing media experiences in Compose UI,2025-02-16T23:41:09Z,2023-01-25T02:59:42Z,21
thumb-key,https://github.com/dessalines/thumb-key,1156,253,Kotlin,dessalines,A privacy-conscious Android keyboard made for your thumbs,2025-03-18T21:32:59Z,2023-03-13T20:31:52Z,28
mytv-android,https://github.com/sakana164/mytv-android,1143,226,Kotlin,sakana164,使用Android原生开发的电视直播软件（source backup）,2024-12-22T18:45:44Z,2024-12-22T13:00:23Z,0
termora,https://github.com/TermoraDev/termora,1121,56,Kotlin,TermoraDev,"Termora is a terminal emulator and SSH client for Windows, macOS and Linux.",2025-03-17T00:48:46Z,2025-01-02T02:41:09Z,23
SumTea_Android,https://github.com/suming77/SumTea_Android,1117,256,Kotlin,suming77,基于组件化+模块化+Kotlin+协程+Flow+Retrofit+Jetpack+MVVM+短视频架构实现的WanAndroid客户端,2025-01-14T02:14:32Z,2023-02-01T13:23:49Z,9
MuJing,https://github.com/tangshimin/MuJing,1112,50,Kotlin,tangshimin,  使用电影、美剧或文档生成词库（单词本），为单词营造具体语境，进而通过此语境进行单词记忆。,2025-02-16T06:48:13Z,2023-02-10T06:21:37Z,34
quik,https://github.com/octoshrimpy/quik,1096,53,Kotlin,octoshrimpy,The most beautiful SMS messenger for Android - Revived,2025-03-20T03:04:27Z,2023-07-17T20:06:54Z,122
FreedomPlus,https://github.com/GangJust/FreedomPlus,1076,100,Kotlin,GangJust,依赖于抖音运行的Xposed模块.,2024-09-13T03:27:37Z,2023-01-14T13:17:52Z,51
yokai,https://github.com/null2264/yokai,1073,35,Kotlin,null2264,Free and open source manga reader for Android,2025-03-09T23:53:54Z,2024-01-06T03:09:17Z,124
grayjay-android,https://github.com/futo-org/grayjay-android,1065,66,Kotlin,futo-org,Read-only mirror of Grayjay repo for issue tracking,2025-03-21T01:24:04Z,2023-05-18T18:41:30Z,699
c001apk,https://github.com/bggRGjQaUbCoE/c001apk,1057,301,Kotlin,bggRGjQaUbCoE,fake coolapk,2024-05-08T03:56:15Z,2023-12-18T15:02:49Z,0
Calf,https://github.com/MohamedRejeb/Calf,1050,52,Kotlin,MohamedRejeb,"Calf is a library that allows you to easily create adaptive UIs and access platform specific APIs with Compose Multiplatform (Adaptive UI, File Picker, WebView, Permissions...).",2025-03-21T04:50:16Z,2023-08-05T07:56:40Z,36
KernelSU-Next,https://github.com/KernelSU-Next/KernelSU-Next,1027,233,Kotlin,KernelSU-Next,A Kernel based root solution for Android,2025-03-21T09:54:58Z,2025-01-11T08:30:02Z,2
MagiskModuleManager,https://github.com/Androidacy/MagiskModuleManager,994,37,Kotlin,Androidacy,"Previously known as Fox's Magisk Module Manager (FoxMMM), this app helps users find, install ""Magisk Modules"" - powerful little zips/apps for your device that plug into the Magisk framework.",2024-10-14T17:22:51Z,2023-05-01T17:38:55Z,3
MusicApp-KMP,https://github.com/SEAbdulbasit/MusicApp-KMP,961,105,Kotlin,SEAbdulbasit,"This is a music player app built using Compose Multiplatform UI and KMP that works on Android, iOS, Desktop, and Web platforms.",2025-03-17T17:00:37Z,2023-02-26T09:32:22Z,2
rebugger,https://github.com/theapache64/rebugger,960,7,Kotlin,theapache64,"A simple Compose Multiplatform library designed to print the reason for recomposition in your console/Logcat window.""",2024-04-03T04:13:52Z,2023-03-27T04:12:17Z,5
Koalageddon2,https://github.com/acidicoala/Koalageddon2,949,60,Kotlin,acidicoala,"Legit DLC Unlocker for Steamworks, Epic Online Services, and Ubisoft Connect",2023-06-08T17:50:23Z,2023-01-03T20:01:38Z,0
rpcs3-android,https://github.com/RPCS3-Android/rpcs3-android,938,83,Kotlin,RPCS3-Android,,2025-03-21T13:16:03Z,2025-02-24T03:00:21Z,91
crosspaste-desktop,https://github.com/CrossPaste/crosspaste-desktop,936,34,Kotlin,CrossPaste,Universal Pasteboard Across Devices,2025-03-21T10:24:09Z,2023-11-16T15:55:19Z,18
PodAura,https://github.com/SkyD666/PodAura,930,26,Kotlin,SkyD666,"All-in-one Android podcast app for RSS, media dl & play. MVI arch, Material You style. ⭐️ Star to support!",2025-03-21T14:46:41Z,2024-02-07T16:20:43Z,23
husi,https://github.com/xchacha20-poly1305/husi,915,51,Kotlin,xchacha20-poly1305,,2025-03-21T08:32:10Z,2023-12-24T06:19:29Z,2
stream-rec,https://github.com/stream-rec/stream-rec,885,79,Kotlin,stream-rec,Automatic streaming record tool.  Live stream and bullet comments recorder. 虎牙/抖音/斗鱼/Twitch/PandaTV/微博直播，弹幕自动录制,2025-03-19T21:28:51Z,2024-02-11T21:33:04Z,20
FlexibleBottomSheet,https://github.com/skydoves/FlexibleBottomSheet,869,39,Kotlin,skydoves,"🐬 Advanced Compose Multiplatform bottom sheet for segmented sizing, non-modal type, and allows interaction behind the bottom sheet similar to Google Maps.",2025-01-21T00:43:15Z,2023-11-29T06:57:18Z,22
kotlin-explorer,https://github.com/romainguy/kotlin-explorer,869,28,Kotlin,romainguy,Desktop tool to quickly explore disassembled Kotlin code.,2025-02-06T17:45:42Z,2023-08-12T00:14:26Z,4
GMS-Flags,https://github.com/polodarb/GMS-Flags,868,13,Kotlin,polodarb,GMS Flags is a tool for changing parameters in Google services to activate or deactivate certain functionality in Google applications,2024-07-11T16:50:18Z,2023-04-06T16:41:15Z,7
mpvKt,https://github.com/abdallahmehiz/mpvKt,867,35,Kotlin,abdallahmehiz,"A media player for android, based on mpv-android and built with Jetpack Compose.",2025-03-19T01:46:02Z,2024-05-12T22:30:23Z,83
SignHook,https://github.com/xihan123/SignHook,866,58,Kotlin,xihan123,这是一个简单的签名校验通杀模块,2025-02-09T15:53:06Z,2023-06-20T15:15:24Z,1
pokedex-compose,https://github.com/skydoves/pokedex-compose,866,140,Kotlin,skydoves,"🗡️ Pokedex Compose demonstrates modern Android development with Jetpack Compose, Hilt, Coroutines, Flow, Jetpack (Room, ViewModel), and Material Design based on MVVM architecture.",2025-01-03T08:41:49Z,2024-04-13T14:32:42Z,2
SKIE,https://github.com/touchlab/SKIE,857,11,Kotlin,touchlab,SKIE - Swift Kotlin Interface Enhancer,2025-02-03T18:30:11Z,2023-08-31T14:45:42Z,13
Stable-Diffusion-Android,https://github.com/ShiftHackZ/Stable-Diffusion-Android,849,81,Kotlin,ShiftHackZ,Stable Diffusion AI client app for Android,2025-03-21T10:35:09Z,2023-03-04T15:35:58Z,85
compose-hot-reload,https://github.com/JetBrains/compose-hot-reload,848,28,Kotlin,JetBrains,"Compose Hot Reload: Make changes to your UI code in a Compose Multiplatform application, and see the results in real time. No restarts required. Compose Hot Reload runs your application on a special desktop JVM, and intelligently reloads your code whenever it is changed.",2025-03-21T12:13:40Z,2024-10-17T14:40:37Z,16
FileKit,https://github.com/vinceglb/FileKit,819,25,Kotlin,vinceglb,"Pick and save Files, Medias and Folder for Kotlin Multiplatform / KMP and Compose Multiplatform / CMP",2025-03-17T11:28:25Z,2024-04-04T21:12:55Z,16
generative-ai-android,https://github.com/google-gemini/generative-ai-android,818,189,Kotlin,google-gemini,The official Android library for the Google Gemini API,2024-09-16T12:48:08Z,2023-12-04T15:57:21Z,27
kotlinx-rpc,https://github.com/Kotlin/kotlinx-rpc,815,23,Kotlin,Kotlin,Add asynchronous RPC services to your multiplatform applications.,2025-03-20T11:47:40Z,2024-01-05T08:07:41Z,19
measure,https://github.com/measure-sh/measure,809,47,Kotlin,measure-sh,"Measure is an open-source tool to monitor mobile apps. We connect the dots between user actions, app events, network calls, logs, and errors to make debugging production issues easy!",2025-03-21T13:13:16Z,2023-08-10T09:07:25Z,82
RecordYou,https://github.com/you-apps/RecordYou,807,41,Kotlin,you-apps,Privacy focused recorder app built with MD3,2024-08-07T16:39:34Z,2023-02-20T19:16:41Z,14
Doraemon,https://github.com/CofbroTeam/Doraemon,803,166,Kotlin,CofbroTeam,⭐ ⭐ ⭐不止签到！更有一键同步作业功能！⭐ ⭐ ⭐ UI友好的安卓-Android移动端学习通签到助手，支持普通签到，扫码签到，图片签到，二维码签到，定位签到，签到码签到，手势签到，作业提醒：push通知，短信通知！！,2024-08-20T14:13:42Z,2023-09-26T12:59:51Z,30
roborazzi,https://github.com/takahirom/roborazzi,793,39,Kotlin,takahirom,Make JVM Android integration test visible 🤖📸,2025-03-20T03:05:13Z,2023-01-28T05:52:02Z,53
orgzly-android-revived,https://github.com/orgzly-revived/orgzly-android-revived,787,46,Kotlin,orgzly-revived,Outliner for taking notes and managing to-do lists,2025-03-19T21:50:50Z,2023-08-21T06:00:24Z,215
Plugin-VoiceGPT,https://github.com/WSTxda/Plugin-VoiceGPT,773,29,Kotlin,WSTxda,Use ChatGPT voice chat as your device voice assistant,2025-02-26T17:01:18Z,2024-02-03T03:07:35Z,3
bangumi,https://github.com/xiaoyvyv/bangumi,765,14,Kotlin,xiaoyvyv,Bangumi for Android - A full-featured unofficial android native application for the bangumi.tv,2025-01-11T09:18:16Z,2023-11-24T09:45:47Z,46
SpamBlocker,https://github.com/aj3423/SpamBlocker,763,34,Kotlin,aj3423,Android Call/SMS blocker.,2025-03-20T08:20:09Z,2024-04-09T01:36:48Z,6
IdeaMemo,https://github.com/ldlywt/IdeaMemo,748,104,Kotlin,ldlywt,A Beautiful Memo App written with Jetpack Compose.        开源Android闪念笔记App。,2025-03-19T11:51:32Z,2023-02-20T08:12:24Z,5
Pokedex,https://github.com/MohamedRejeb/Pokedex,736,60,Kotlin,MohamedRejeb,"Pokedex - a Kotlin Multiplatform app, built with Compose multiplatform, Coroutines, Flow, Koin, Ktor, SqlDelight, Decompose, MVIKotlin, and Material 3 based on MVI architecture",2024-02-15T16:19:16Z,2023-02-25T13:46:00Z,4
gpt_mobile,https://github.com/Taewan-P/gpt_mobile,735,76,Kotlin,Taewan-P,"Chat app for Android that supports answers from multiple LLMs at once. Bring your own API key AI client. Supports OpenAI, Anthropic, Google, and Ollama. Designed with Material3 & Compose.",2025-03-14T15:37:48Z,2023-03-06T13:54:34Z,3
SongSync,https://github.com/Lambada10/SongSync,733,25,Kotlin,Lambada10,Android app to download lyrics for songs in your music library.,2025-03-20T19:25:14Z,2023-05-31T07:39:12Z,24
minecraft-spider,https://github.com/TheCymaera/minecraft-spider,724,47,Kotlin,TheCymaera,,2025-02-02T20:36:33Z,2024-03-20T11:57:35Z,24
revanced-patches,https://github.com/anddea/revanced-patches,718,44,Kotlin,anddea,🧩 Patches for ReVanced,2025-03-21T16:06:09Z,2024-02-10T17:41:43Z,18
book-story,https://github.com/Acclorite/book-story,710,39,Kotlin,Acclorite,"Book's Story — Material You eBook reader built with Jetpack Compose. Free & Open source & Ad-free, with extensive customization options and support for multiple file formats.",2025-03-21T17:16:29Z,2023-12-29T22:20:50Z,27
Reorderable,https://github.com/Calvin-LL/Reorderable,709,24,Kotlin,Calvin-LL,Reorder items in Lists and Grids in Jetpack Compose and Compose Multiplatform with drag and drop.,2025-02-26T08:53:11Z,2023-11-19T22:16:25Z,11
beep-beep,https://github.com/TheChance101/beep-beep,707,75,Kotlin,TheChance101,,2023-12-22T14:59:41Z,2023-07-28T15:08:14Z,0
VendettaManager,https://github.com/vendetta-mod/VendettaManager,690,49,Kotlin,vendetta-mod,Easily install Vendetta on Android,2024-06-08T17:11:59Z,2023-03-11T15:59:01Z,19
Metrolist,https://github.com/mostafaalagamy/Metrolist,687,32,Kotlin,mostafaalagamy,YouTube Music client for Android,2025-02-16T13:02:14Z,2023-08-11T12:19:23Z,113
webrtc-android,https://github.com/GetStream/webrtc-android,682,82,Kotlin,GetStream,🛰️ A versatile WebRTC pre-compiled Android library that reflects the recent WebRTC updates to facilitate real-time video chat for Android and Compose.,2025-03-20T18:50:28Z,2023-02-15T00:12:10Z,27
Alibi,https://github.com/Myzel394/Alibi,681,45,Kotlin,Myzel394,Use your phone as a dashcam and save the last 30 minutes when you need them.,2025-03-10T20:31:51Z,2023-08-02T11:52:37Z,31
wenku8reader,https://github.com/15dd/wenku8reader,678,14,Kotlin,15dd,第三方轻小说文库app,2025-03-20T05:18:58Z,2023-05-26T13:03:31Z,1
disky,https://github.com/newhinton/disky,674,25,Kotlin,newhinton,An android filesystem analyzer that can show you the usage of your storage! ,2025-02-13T20:36:55Z,2024-04-07T10:52:17Z,10
AutoTask,https://github.com/xjunz/AutoTask,673,50,Kotlin,xjunz,An automation assistant app supporting both Shizuku and AccessibilityService.,2024-04-26T10:33:18Z,2023-06-09T12:41:46Z,15
CleanArchitectureForAndroid,https://github.com/EranBoudjnah/CleanArchitectureForAndroid,667,73,Kotlin,EranBoudjnah,Clean Architecture for Android - a sample project,2025-03-21T20:11:11Z,2023-07-05T11:27:16Z,0
Android-Expert-Intermedio,https://github.com/ArisGuimera/Android-Expert-Intermedio,666,19,Kotlin,ArisGuimera,"Nivel intermedio del curso de Android DESDE CERO. En este curso empezaremos a programar con un nivel superior, para poder aplicar a empresas reales.",2024-07-10T13:26:46Z,2023-09-04T18:39:55Z,0
M3UAndroid,https://github.com/oxyroid/M3UAndroid,658,59,Kotlin,oxyroid,"FOSS Player, which made of jetpack compose.  Android 8.0 and above supported.",2025-03-15T15:12:15Z,2023-01-24T12:42:58Z,48
conference-app-2023,https://github.com/DroidKaigi/conference-app-2023,656,206,Kotlin,DroidKaigi,The Official Conference App for DroidKaigi 2023,2024-07-06T09:48:03Z,2023-04-01T06:24:40Z,38
echo,https://github.com/brahmkshatriya/echo,653,36,Kotlin,brahmkshatriya,An extension based Android Music Player.,2025-03-20T05:40:10Z,2023-12-31T07:09:01Z,3
Lyric-Getter,https://github.com/xiaowine/Lyric-Getter,652,42,Kotlin,xiaowine,Lyric Getter | 酒域-歌词获取,2025-03-20T06:15:57Z,2023-06-07T12:40:19Z,8
build-your-ai-coding-assistant,https://github.com/unit-mesh/build-your-ai-coding-assistant,651,53,Kotlin,unit-mesh,《AI 研发提效：构建 AI 辅助编码助手》 —— 介绍如何 DIY 一个端到端（从 IDE  插件、模型选型、数据集构建到模型微调）的 AI 辅助编程工具，类似于 GitHub Copilot、JetBrains AI Assistant、AutoDev 等。,2024-07-05T11:26:26Z,2023-12-25T00:52:40Z,1
Paperize,https://github.com/Anthonyy232/Paperize,648,23,Kotlin,Anthonyy232,"Paperize is a modern fully offline dynamic wallpaper changer application built for Android using Kotlin, Jetpack Compose, and Material 3",2025-03-20T12:11:08Z,2023-05-27T17:38:36Z,7
PureNGA,https://github.com/chr233/PureNGA,644,8,Kotlin,chr233,NGA 去广告Xposed模块 支持 Lspatch,2025-03-14T06:20:10Z,2023-01-19T12:26:57Z,0
NYTimes-KMP,https://github.com/xxfast/NYTimes-KMP,642,50,Kotlin,xxfast,"A KMP template of the New York Times App using Compose multiplatform for Android, Desktop, iOS and Web",2024-10-24T03:56:22Z,2023-03-09T22:42:22Z,3
compose-webview-multiplatform,https://github.com/KevinnZou/compose-webview-multiplatform,631,80,Kotlin,KevinnZou,WebView for JetBrains Compose Multiplatform,2025-02-11T15:00:54Z,2023-08-31T06:44:03Z,67
compose-multiplatform-template,https://github.com/JetBrains/compose-multiplatform-template,625,104,Kotlin,JetBrains,Compose Multiplatform Application project template,2023-12-19T16:24:11Z,2023-03-07T15:33:57Z,0
EasyNotes,https://github.com/Kin69/EasyNotes,620,40,Kotlin,Kin69,"EasyNotes: Jetpack Compose MVVM for seamless note-taking. Effortless creation, editing, and organization.",2025-03-17T23:31:17Z,2024-05-16T18:20:05Z,61
anytype-kotlin,https://github.com/anyproto/anytype-kotlin,618,55,Kotlin,anyproto,Official Anytype client for Android,2025-03-21T13:31:41Z,2023-05-30T16:25:49Z,45
openai-java,https://github.com/openai/openai-java,615,73,Kotlin,openai,The official Java library for the OpenAI API,2025-03-21T17:17:38Z,2024-10-31T17:42:57Z,13
AndroidAOP,https://github.com/FlyJingFish/AndroidAOP,611,39,Kotlin,FlyJingFish,🔥🔥🔥帮助 Android App 改造成AOP架构的框架，一个注解就可以请求权限、切换线程、禁止多点、监测所有点击事件、监测生命周期等等(Help you transform into an Android platform framework with AOP architecture),2025-03-21T10:55:07Z,2023-11-22T09:14:37Z,0
OwnDroid,https://github.com/BinTianqi/OwnDroid,606,24,Kotlin,BinTianqi,使用安卓Device owner特权管理你的设备。Use Android Device owner privilege to manage your device.,2025-03-09T23:02:53Z,2024-01-13T13:37:40Z,6
MaterialKolor,https://github.com/jordond/MaterialKolor,598,11,Kotlin,jordond,🎨 A Compose multiplatform library for generating dynamic Material3 color schemes from a seed color,2025-03-20T10:36:11Z,2023-07-15T22:16:56Z,12
TravelApp-KMP,https://github.com/SEAbdulbasit/TravelApp-KMP,597,86,Kotlin,SEAbdulbasit,"JetBrains Compose Multiplatform UI App (Android, iOS, Desktop, Web). MVVM - Kotlin MultiPlatform (KMP)",2024-12-20T06:32:39Z,2023-02-04T04:55:31Z,3
MusicRecognizer,https://github.com/aleksey-saenko/MusicRecognizer,595,16,Kotlin,aleksey-saenko,An Android application for music recognition that uses AudD and ACRCloud services to perform song identification.,2025-03-01T23:46:57Z,2023-02-01T12:09:49Z,10
TV-Multiplatform,https://github.com/Greatwallcorner/TV-Multiplatform,593,77,Kotlin,Greatwallcorner,基于fonmi/TV项目的， 简单桌面版本实现。,2025-03-21T08:06:39Z,2024-03-30T11:31:20Z,1
