name,url,stars,forks,language,owner,description,pushed_at,created_at,open_issues
dify,https://github.com/langgenius/dify,84527,12476,TypeScript,langgenius,"Dify is an open-source LLM app development platform. Dify's intuitive interface combines AI workflow, RAG pipeline, agent capabilities, model management, observability features and more, letting you quickly go from prototype to production.",2025-03-21T13:59:13Z,2023-04-12T07:40:24Z,583
ui,https://github.com/shadcn-ui/ui,83765,5598,TypeScript,shadcn-ui,"A set of beautifully-designed, accessible components and a code distribution platform. Works with your favorite frameworks. Open Source. Open Code.",2025-03-20T09:03:42Z,2023-01-04T12:43:27Z,844
NextChat,https://github.com/ChatGPTNextWeb/NextChat,82104,61028,TypeScript,ChatGPTNextWeb,✨ Light and Fast AI Assistant. Support: Web | iOS | MacOS | Android |  Linux | Windows,2025-03-20T09:52:02Z,2023-03-10T18:27:54Z,607
lobe-chat,https://github.com/lobehub/lobe-chat,57997,12298,TypeScript,lobehub,"🤯 Lobe Chat - an open-source, modern-design AI chat framework. Supports Multi AI Providers( OpenAI / Claude 3 / Gemini / Ollama / DeepSeek / Qwen), Knowledge Base (file upload / knowledge management / RAG ), Multi-Modals (Plugins/Artifacts) and Thinking. One-click FREE deployment of your private ChatGPT/ Claude / DeepSeek application.",2025-03-21T16:00:30Z,2023-05-21T07:19:12Z,623
clash-verge-rev,https://github.com/clash-verge-rev/clash-verge-rev,51661,4043,TypeScript,clash-verge-rev,"A modern GUI client based on Tauri, designed to run in Windows, macOS and Linux for tailored proxy experience",2025-03-21T20:34:46Z,2023-11-21T18:24:03Z,225
ragflow,https://github.com/infiniflow/ragflow,46016,4208,TypeScript,infiniflow,RAGFlow is an open-source RAG (Retrieval-Augmented Generation) engine based on deep document understanding.,2025-03-21T13:10:27Z,2023-12-12T06:13:13Z,1544
Flowise,https://github.com/FlowiseAI/Flowise,36430,19019,TypeScript,FlowiseAI,Drag & drop UI to build your customized LLM flow,2025-03-21T17:16:25Z,2023-03-31T12:23:09Z,503
cline,https://github.com/cline/cline,35911,3648,TypeScript,cline,"Autonomous coding agent right in your IDE, capable of creating/editing files, executing commands, using the browser, and more with your permission every step of the way.",2025-03-21T20:40:51Z,2024-07-06T07:28:10Z,452
ink-kit,https://github.com/inkonchain/ink-kit,34865,354,TypeScript,inkonchain,"Onchain-focused SDK with ready-to-use templates, themes, and magical animated components ✨",2025-03-19T11:52:07Z,2024-11-04T16:32:17Z,1
Langchain-Chatchat,https://github.com/chatchat-space/Langchain-Chatchat,34294,5812,TypeScript,chatchat-space,"Langchain-Chatchat（原Langchain-ChatGLM）基于 Langchain 与 ChatGLM, Qwen 与 Llama 等语言模型的 RAG 与 Agent 应用 | Langchain-Chatchat (formerly langchain-ChatGLM), local knowledge based LLM (like ChatGLM, Qwen and Llama) RAG and Agent app with langchain ",2024-11-29T05:06:44Z,2023-03-31T12:12:45Z,192
chatbox,https://github.com/chatboxai/chatbox,33523,3193,TypeScript,chatboxai,"User-friendly Desktop Client App for AI Models/LLMs (GPT, Claude, Gemini, Ollama...)",2025-03-20T15:20:56Z,2023-03-06T12:22:15Z,605
AgentGPT,https://github.com/reworkd/AgentGPT,33465,9373,TypeScript,reworkd,"🤖 Assemble, configure, and deploy autonomous AI Agents in your browser.",2025-03-10T21:21:44Z,2023-04-07T02:29:19Z,126
firecrawl,https://github.com/mendableai/firecrawl,32050,2742,TypeScript,mendableai,"🔥 Turn entire websites into LLM-ready markdown or structured data. Scrape, crawl and extract with a single API.",2025-03-21T14:04:42Z,2024-04-15T21:02:29Z,133
shardeum,https://github.com/shardeum/shardeum,31963,682,TypeScript,shardeum,Shardeum is an EVM based autoscaling blockchain,2025-03-21T19:48:35Z,2024-04-16T22:37:25Z,13
chatbot-ui,https://github.com/mckaywrigley/chatbot-ui,30575,8527,TypeScript,mckaywrigley,AI chat for any model.,2024-08-03T00:38:07Z,2023-03-11T14:53:14Z,160
jan,https://github.com/menloresearch/jan,28131,1646,TypeScript,menloresearch,Jan is an open source alternative to ChatGPT that runs 100% offline on your computer,2025-03-21T15:45:26Z,2023-08-17T02:17:10Z,142
continue,https://github.com/continuedev/continue,24751,2461,TypeScript,continuedev,"⏩ Create, share, and use custom AI code assistants with our open-source IDE extensions and hub of models, rules, prompts, docs, and other building blocks",2025-03-21T20:01:41Z,2023-05-24T03:39:39Z,667
web-check,https://github.com/Lissy93/web-check,24484,1909,TypeScript,Lissy93,🕵️‍♂️ All-in-one OSINT tool for analysing any website,2025-03-16T02:16:19Z,2023-06-25T14:32:11Z,52
openai-translator,https://github.com/openai-translator/openai-translator,24282,1767,TypeScript,openai-translator,基于 ChatGPT API 的划词翻译浏览器插件和跨平台桌面端应用    -    Browser extension and cross-platform desktop application for translation based on ChatGPT API.,2024-11-16T20:34:00Z,2023-03-04T05:21:09Z,475
LibreChat,https://github.com/danny-avila/LibreChat,23484,3923,TypeScript,danny-avila,"Enhanced ChatGPT Clone: Features Agents, DeepSeek, Anthropic, AWS, OpenAI, Assistants API, Azure, Groq, o1, GPT-4o, Mistral, OpenRouter, Vertex AI, Gemini, Artifacts, AI model switching, message search, Code Interpreter, langchain, DALL-E-3, OpenAPI Actions, Functions, Secure Multi-User Auth, Presets, open-source for self-hosting. Active project.",2025-03-21T20:12:39Z,2023-02-12T01:06:52Z,135
Folo,https://github.com/RSSNext/Folo,23410,984,TypeScript,RSSNext,🧡 Follow everything in one place,2025-03-21T16:40:26Z,2024-04-08T03:23:35Z,237
FastGPT,https://github.com/labring/FastGPT,22969,5905,TypeScript,labring,"FastGPT is a knowledge-based platform built on the LLMs, offers a comprehensive suite of out-of-the-box capabilities such as data processing, RAG retrieval, and visual AI workflow orchestration, letting you easily develop and deploy complex question-answering systems without the need for extensive setup or configuration.",2025-03-21T18:16:59Z,2023-02-23T16:53:25Z,472
gpt-crawler,https://github.com/BuilderIO/gpt-crawler,21128,2252,TypeScript,BuilderIO,Crawl a site to generate knowledge files to create your own custom GPT from a URL,2025-01-23T00:18:52Z,2023-11-14T00:31:11Z,91
Perplexica,https://github.com/ItzCrazyKns/Perplexica,20724,2096,TypeScript,ItzCrazyKns,Perplexica is an AI-powered search engine. It is an Open source alternative to Perplexity AI,2025-03-21T05:57:13Z,2024-04-09T10:51:32Z,112
cherry-studio,https://github.com/CherryHQ/cherry-studio,20267,1695,TypeScript,CherryHQ,🍒 Cherry Studio is a desktop client that supports for multiple LLM providers. Support deepseek-r1,2025-03-21T19:08:50Z,2024-05-24T01:56:26Z,413
openui,https://github.com/wandb/openui,20140,1889,TypeScript,wandb,"OpenUI let's you describe UI using your imagination, then see it rendered live.",2024-10-21T18:02:00Z,2024-03-17T23:46:16Z,61
postiz-app,https://github.com/gitroomhq/postiz-app,18690,2993,TypeScript,gitroomhq,"📨 The ultimate social media scheduling tool, with a bunch of AI  🤖",2025-03-21T15:51:49Z,2023-07-08T17:24:22Z,92
dokploy,https://github.com/Dokploy/dokploy,18208,950,TypeScript,Dokploy,"Open Source Alternative to Vercel, Netlify and Heroku.",2025-03-20T07:32:51Z,2024-04-19T07:49:30Z,99
CopilotKit,https://github.com/CopilotKit/CopilotKit,17503,2504,TypeScript,CopilotKit,"React UI + elegant infrastructure for AI Copilots, AI chatbots, and in-app AI agents. The Agentic last-mile 🪁",2025-03-21T20:06:30Z,2023-06-19T04:08:31Z,101
react-scan,https://github.com/aidenybai/react-scan,17155,253,TypeScript,aidenybai,Scan for React performance issues and eliminate slow renders in your app,2025-03-21T19:32:19Z,2024-09-02T21:52:12Z,94
dockge,https://github.com/louislam/dockge,15679,467,TypeScript,louislam,"A fancy, easy-to-use and reactive self-hosted docker compose.yaml stack-oriented manager",2025-01-04T10:14:10Z,2023-10-23T11:18:20Z,67
monaspace,https://github.com/githubnext/monaspace,15629,269,TypeScript,githubnext,An innovative superfamily of fonts for code,2025-03-07T13:36:05Z,2023-09-25T18:56:17Z,54
DocsGPT,https://github.com/arc53/DocsGPT,15468,1651,TypeScript,arc53,"DocsGPT is an open-source genAI tool that helps users get reliable answers from knowledge source, while avoiding hallucinations. It enables private and reliable information retrieval, with tooling and agentic system capability built in.",2025-03-20T21:09:38Z,2023-02-02T11:03:23Z,32
ai-pdf-chatbot-langchain,https://github.com/mayooear/ai-pdf-chatbot-langchain,15240,3036,TypeScript,mayooear,LangChain & LangGraph AI PDF chatbot agent,2025-02-20T18:19:58Z,2023-03-17T01:23:26Z,2
eliza,https://github.com/elizaOS/eliza,15188,4929,TypeScript,elizaOS,Autonomous agents for everyone,2025-03-21T15:52:41Z,2024-07-09T07:55:40Z,27
web-llm,https://github.com/mlc-ai/web-llm,15040,977,TypeScript,mlc-ai,High-performance In-browser LLM Inference Engine ,2025-01-21T08:18:46Z,2023-04-13T18:11:59Z,96
deep-research,https://github.com/dzhng/deep-research,14818,1517,TypeScript,dzhng,"An AI-powered research assistant that performs iterative, deep research on any topic by combining search engines, web scraping, and large language models.  The goal of this repo is to provide the simplest implementation of a deep research agent - e.g. an agent that can refine its research direction overtime and deep dive into a topic.",2025-03-14T04:28:57Z,2025-02-04T01:27:56Z,59
Thinking-Claude,https://github.com/richards199999/Thinking-Claude,14768,1716,TypeScript,richards199999,Let your Claude able to think,2025-03-10T04:02:46Z,2024-11-13T10:19:21Z,1
chartdb,https://github.com/chartdb/chartdb,14392,710,TypeScript,chartdb,Database diagrams editor that allows you to visualize and design your DB with a single query.,2025-03-20T09:27:24Z,2024-08-05T07:19:19Z,74
hoarder,https://github.com/hoarder-app/hoarder,14246,545,TypeScript,hoarder-app,"A self-hostable bookmark-everything app (links, notes and images) with AI-based automatic tagging and full text search",2025-03-16T21:58:18Z,2024-02-06T12:28:31Z,234
novel,https://github.com/steven-tey/novel,14212,1173,TypeScript,steven-tey,Notion-style WYSIWYG editor with AI-powered autocompletion.,2025-01-18T14:26:33Z,2023-03-21T21:14:33Z,101
ai-chatbot,https://github.com/vercel/ai-chatbot,14207,3679,TypeScript,vercel,"A full-featured, hackable Next.js AI chatbot built by Vercel",2025-03-20T21:10:45Z,2023-05-19T16:36:23Z,177
langchainjs,https://github.com/langchain-ai/langchainjs,13966,2378,TypeScript,langchain-ai,🦜🔗 Build context-aware reasoning applications 🦜🔗,2025-03-21T17:37:22Z,2023-02-06T22:50:27Z,79
bolt.new,https://github.com/stackblitz/bolt.new,13828,10812,TypeScript,stackblitz,"Prompt, run, edit, and deploy full-stack web applications",2024-12-17T06:29:27Z,2024-09-24T16:07:49Z,5636
repomix,https://github.com/yamadashy/repomix,13520,585,TypeScript,yamadashy,"📦 Repomix (formerly Repopack) is a powerful tool that packs your entire repository into a single, AI-friendly file. Perfect for when you need to feed your codebase to Large Language Models (LLMs) or other AI tools like Claude, ChatGPT, DeepSeek, Perplexity, Gemini, Gemma, Llama, Grok, and more.",2025-03-20T16:10:58Z,2024-07-13T07:11:32Z,57
draw-a-ui,https://github.com/SawyerHood/draw-a-ui,13478,1620,TypeScript,SawyerHood,Draw a mockup and generate html for it,2024-07-18T21:18:26Z,2023-11-07T05:47:49Z,35
ai,https://github.com/vercel/ai,12818,1960,TypeScript,vercel,"The AI Toolkit for TypeScript. From the creators of Next.js, the AI SDK is a free open-source library for building AI-powered applications and agents ",2025-03-21T16:17:10Z,2023-05-23T15:04:08Z,360
docmost,https://github.com/docmost/docmost,12714,597,TypeScript,docmost,Docmost is an open-source collaborative wiki and documentation software. It is an open-source alternative to Confluence and Notion.,2025-03-20T11:58:22Z,2023-08-03T15:35:48Z,124
screenpipe,https://github.com/mediar-ai/screenpipe,12699,902,TypeScript,mediar-ai,"AI app store powered by 24/7 desktop history.  open source | 100% local | dev friendly | 24/7 screen, mic recording",2025-03-18T00:14:40Z,2024-06-19T13:23:56Z,206
hydra,https://github.com/hydralauncher/hydra,12061,3255,TypeScript,hydralauncher,Hydra is a game launcher with its own embedded bittorrent client,2025-03-17T21:22:22Z,2024-03-19T23:24:25Z,294
saas-starter,https://github.com/nextjs/saas-starter,11421,1343,TypeScript,nextjs,"Get started quickly with Next.js, Postgres, Stripe, and shadcn/ui.",2025-03-07T18:08:11Z,2024-09-10T00:18:56Z,7
pglite,https://github.com/electric-sql/pglite,11179,248,TypeScript,electric-sql,"Embeddable Postgres with real-time, reactive bindings.",2025-03-20T14:59:37Z,2024-02-19T14:37:38Z,89
pragmatic-drag-and-drop,https://github.com/atlassian/pragmatic-drag-and-drop,11066,262,TypeScript,atlassian,Fast drag and drop for any experience on any tech stack,2025-03-20T11:40:38Z,2024-02-04T21:51:59Z,66
void,https://github.com/voideditor/void,11027,658,TypeScript,voideditor,,2025-03-21T13:44:19Z,2024-09-11T02:37:00Z,56
mastra,https://github.com/mastra-ai/mastra,10989,511,TypeScript,mastra-ai,"The TypeScript AI agent framework. ⚡ Assistants, RAG, observability. Supports any LLM: GPT-4, Claude, Gemini, Llama.",2025-03-21T20:40:31Z,2024-08-06T20:44:31Z,60
llama-gpt,https://github.com/getumbrel/llama-gpt,10944,718,TypeScript,getumbrel,"A self-hosted, offline, ChatGPT-like chatbot. Powered by Llama 2. 100% private, with no data leaving your device. New: Code Llama support!",2024-04-23T18:56:06Z,2023-07-22T20:12:54Z,84
mihomo-party,https://github.com/mihomo-party-org/mihomo-party,10656,754,TypeScript,mihomo-party-org,:electron: Another Mihomo GUI. ,2025-03-03T05:37:46Z,2024-08-02T00:38:23Z,110
zerox,https://github.com/getomni-ai/zerox,10586,693,TypeScript,getomni-ai,OCR & Document Extraction using vision models,2025-03-21T06:04:55Z,2024-07-21T21:25:49Z,46
data-formulator,https://github.com/microsoft/data-formulator,10534,810,TypeScript,microsoft,🪄 Create rich visualizations with AI ,2025-03-21T02:26:11Z,2024-06-07T23:01:51Z,20
documenso,https://github.com/documenso/documenso,10524,1537,TypeScript,documenso,The Open Source DocuSign Alternative.,2025-03-21T20:03:37Z,2023-03-12T16:28:56Z,110
mi-gpt,https://github.com/idootop/mi-gpt,10411,1314,TypeScript,idootop,🏠 将小爱音箱接入 ChatGPT 和豆包，改造成你的专属语音助手。,2025-03-21T15:46:38Z,2024-01-24T14:20:19Z,23
roomGPT,https://github.com/Nutlope/roomGPT,10266,1421,TypeScript,Nutlope,Upload a photo of your room to generate your dream room with AI.,2024-04-20T12:17:17Z,2023-02-21T19:54:43Z,25
chathub,https://github.com/chathub-dev/chathub,10224,1065,TypeScript,chathub-dev,All-in-one chatbot client,2025-03-10T08:29:12Z,2023-03-04T12:21:10Z,149
better-auth,https://github.com/better-auth/better-auth,10095,645,TypeScript,better-auth,The most comprehensive authentication framework for TypeScript,2025-03-21T20:42:09Z,2024-05-19T21:40:04Z,311
sonner,https://github.com/emilkowalski/sonner,9917,315,TypeScript,emilkowalski,An opinionated toast component for React.,2025-03-02T23:32:24Z,2023-02-23T11:01:18Z,13
open-saas,https://github.com/wasp-lang/open-saas,9911,999,TypeScript,wasp-lang,"A free, open-source SaaS app starter for React & Node.js with superpowers. Full-featured. Community-driven.",2025-03-21T10:14:06Z,2023-12-01T13:54:36Z,67
maxun,https://github.com/getmaxun/maxun,9620,760,TypeScript,getmaxun,Open-source no-code web data extraction platform. Turn websites to APIs & spreadsheets with no-code robots in minutes.,2025-03-21T08:55:57Z,2023-10-23T21:40:19Z,60
langfuse,https://github.com/langfuse/langfuse,9592,887,TypeScript,langfuse,"🪢 Open source LLM engineering platform: LLM Observability, metrics, evals, prompt management, playground, datasets. Integrates with OpenTelemetry, Langchain, OpenAI SDK, LiteLLM, and more. 🍊YC W23 ",2025-03-21T18:43:25Z,2023-05-18T17:47:09Z,218
scalar,https://github.com/scalar/scalar,9453,322,TypeScript,scalar,Scalar is an open-source API platform:　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　🌐 Modern Rest API Client　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　📖 Beautiful API References　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　✨ 1st-Class OpenAPI/Swagger Support,2025-03-21T20:01:03Z,2023-08-16T13:42:32Z,212
DARC,https://github.com/Project-DARC/DARC,9315,6978,TypeScript,Project-DARC,"Decentralized Autonomous Regulated Company (DARC), a company virtual machine that runs on any EVM-compatible blockchain, with on-chain law system, multi-level tokens and dividends mechanism.",2024-09-20T17:10:02Z,2023-03-27T19:08:19Z,2
cv,https://github.com/BartoszJarocki/cv,9298,1039,TypeScript,BartoszJarocki,"Print-friendly, minimalist CV page",2025-01-03T20:18:13Z,2023-12-23T22:15:18Z,16
inshellisense,https://github.com/microsoft/inshellisense,9229,199,TypeScript,microsoft,IDE style command line auto complete,2025-01-06T17:39:48Z,2023-10-08T17:05:40Z,18
stagehand,https://github.com/browserbase/stagehand,9041,465,TypeScript,browserbase,An AI web browsing framework focused on simplicity and extensibility.,2025-03-21T06:22:18Z,2024-03-24T19:19:44Z,62
StableStudio,https://github.com/Stability-AI/StableStudio,8955,912,TypeScript,Stability-AI,Community interface for generative AI,2024-04-30T20:05:06Z,2023-04-21T22:09:15Z,48
chainlit,https://github.com/Chainlit/chainlit,8949,1201,TypeScript,Chainlit,Build Conversational AI in minutes ⚡️,2025-03-21T16:37:28Z,2023-03-14T16:54:04Z,306
onlook,https://github.com/onlook-dev/onlook,8869,505,TypeScript,onlook-dev,The open source Cursor for Designers. Design directly in your live React app and publish your changes to code.,2025-03-20T19:04:38Z,2024-06-25T19:16:02Z,206
supermemory,https://github.com/supermemoryai/supermemory,8860,838,TypeScript,supermemoryai,Build your own second brain with supermemory. It's a ChatGPT for your bookmarks. Import tweets or save websites and content using the chrome extension.,2025-03-17T22:18:56Z,2024-02-27T20:10:04Z,9
chat-ui,https://github.com/huggingface/chat-ui,8457,1264,TypeScript,huggingface,Open source codebase powering the HuggingChat app,2025-03-21T11:36:32Z,2023-02-17T15:31:50Z,294
TypeChat,https://github.com/microsoft/TypeChat,8395,395,TypeScript,microsoft,TypeChat is a library that makes it easy to build natural language interfaces using types.,2024-11-27T04:10:52Z,2023-06-20T00:52:38Z,56
BetterChatGPT,https://github.com/ztjhz/BetterChatGPT,8351,2786,TypeScript,ztjhz,An amazing UI for OpenAI's ChatGPT (Website + Windows + MacOS + Linux),2024-08-14T10:26:46Z,2023-03-03T22:16:18Z,214
reader,https://github.com/jina-ai/reader,8341,653,TypeScript,jina-ai,Convert any URL to an LLM-friendly input with a simple prefix https://r.jina.ai/,2025-03-21T15:00:23Z,2024-04-10T04:05:06Z,84
anthropic-quickstarts,https://github.com/anthropics/anthropic-quickstarts,8328,1409,TypeScript,anthropics,A collection of projects designed to help developers quickly get started with building deployable applications using the Anthropic API,2025-03-13T14:39:55Z,2024-08-29T19:52:32Z,72
aicommits,https://github.com/Nutlope/aicommits,8319,415,TypeScript,Nutlope,A CLI that writes your git commit messages for you with AI,2024-08-15T12:19:44Z,2023-02-14T01:23:13Z,54
ai-town,https://github.com/a16z-infra/ai-town,8264,805,TypeScript,a16z-infra,"A MIT-licensed, deployable starter kit for building and customizing your own version of AI town - a virtual town where AI characters live, chat and socialize.",2025-02-13T07:25:22Z,2023-07-16T04:27:43Z,59
coai,https://github.com/coaidev/coai,8090,1090,TypeScript,coaidev,🚀 Next Generation AI One-Stop Internationalization Solution. 🚀 下一代 AI 一站式 B/C 端解决方案，支持 OpenAI，Midjourney，Claude，讯飞星火，Stable Diffusion，DALL·E，ChatGLM，通义千问，腾讯混元，360 智脑，百川 AI，火山方舟，新必应，Gemini，Moonshot 等模型，支持对话分享，自定义预设，云端同步，模型市场，支持弹性计费和订阅计划模式，支持图片解析，支持联网搜索，支持模型缓存，丰富美观的后台管理与仪表盘数据统计。,2025-03-19T10:40:08Z,2023-07-17T18:09:57Z,19
search_with_lepton,https://github.com/leptonai/search_with_lepton,8043,1023,TypeScript,leptonai,Building a quick conversation-based search demo with Lepton AI.,2025-03-14T06:01:06Z,2024-01-23T05:51:43Z,38
ts-reset,https://github.com/mattpocock/ts-reset,8024,126,TypeScript,mattpocock,"A 'CSS reset' for TypeScript, improving types for common JavaScript API's",2024-10-22T07:42:41Z,2023-02-19T14:01:18Z,42
chatgpt-demo,https://github.com/anse-app/chatgpt-demo,8020,3764,TypeScript,anse-app,Minimal web UI for ChatGPT. ,2023-12-27T01:44:01Z,2023-03-02T05:52:26Z,45
heyform,https://github.com/heyform/heyform,7938,566,TypeScript,heyform,Open-Source Form Builder,2025-03-06T01:27:04Z,2024-03-20T03:34:24Z,12
es-toolkit,https://github.com/toss/es-toolkit,7837,383,TypeScript,toss,A modern JavaScript utility library that's 2-3 times faster and up to 97% smaller—a major upgrade to lodash.,2025-03-21T17:08:36Z,2024-04-25T11:56:31Z,131
gpt4free-ts,https://github.com/xiangsx/gpt4free-ts,7756,1366,TypeScript,xiangsx,Providing a free OpenAI GPT-4 API !   This is a replication project for the typescript version of xtekky/gpt4free,2024-09-04T01:15:09Z,2023-05-04T13:32:13Z,48
reor,https://github.com/reorproject/reor,7750,465,TypeScript,reorproject,Private & local AI personal knowledge management app for high entropy people.,2025-03-01T17:29:48Z,2023-11-27T01:30:44Z,108
iptv-sources,https://github.com/HerbertHe/iptv-sources,7670,1054,TypeScript,HerbertHe,Autoupdate iptv sources,2025-03-21T20:04:33Z,2023-11-25T06:22:20Z,0
hyperdx,https://github.com/hyperdxio/hyperdx,7648,237,TypeScript,hyperdxio,"Resolve production issues, fast. An open source observability platform unifying session replays, logs, metrics, traces and errors powered by Clickhouse and OpenTelemetry.",2025-03-21T18:53:51Z,2023-09-13T00:46:19Z,37
swapy,https://github.com/TahaSh/swapy,7645,162,TypeScript,TahaSh,✨ A framework-agnostic tool that converts any layout into a drag-to-swap one with just a few lines of code https://swapy.tahazsh.com/,2025-01-19T12:36:20Z,2024-07-15T16:29:58Z,33
scira,https://github.com/zaidmukaddam/scira,7411,869,TypeScript,zaidmukaddam,Scira (Formerly MiniPerplx) is a minimalistic AI-powered search engine that helps you find information on the internet. Powered by Vercel AI SDK! Search with models like Grok 2.0.,2025-03-13T05:29:44Z,2024-08-07T13:29:49Z,15
gateway,https://github.com/Portkey-AI/gateway,7393,547,TypeScript,Portkey-AI,"A blazing fast AI Gateway with integrated guardrails. Route to 200+ LLMs, 50+ AI Guardrails with 1 fast & friendly API.",2025-03-21T14:38:21Z,2023-08-23T11:52:47Z,90
open-resume,https://github.com/xitanggg/open-resume,7378,765,TypeScript,xitanggg,OpenResume is a powerful open-source resume builder and resume parser. https://open-resume.com/,2024-10-29T07:41:51Z,2023-06-24T06:06:30Z,80
midday,https://github.com/midday-ai/midday,7339,699,TypeScript,midday-ai,"Invoicing, Time tracking, File reconciliation, Storage, Financial Overview & your own Assistant made for Freelancers",2025-03-20T19:03:16Z,2023-09-18T17:12:27Z,13
google-indexing-script,https://github.com/goenning/google-indexing-script,7235,502,TypeScript,goenning,Script to get your site indexed on Google in less than 48 hours,2024-10-10T18:39:11Z,2024-01-21T14:01:42Z,15
valibot,https://github.com/fabian-hiller/valibot,7207,228,TypeScript,fabian-hiller,The modular and type safe schema library for validating structural data 🤖,2025-03-21T03:57:41Z,2023-07-07T10:31:24Z,29
morphic,https://github.com/miurla/morphic,7178,1938,TypeScript,miurla,An AI-powered search engine with a generative UI,2025-03-14T14:22:14Z,2024-04-05T13:55:29Z,44
WrenAI,https://github.com/Canner/WrenAI,7119,647,TypeScript,Canner,"🤖 Open-source GenBI AI Agent that empowers data-driven teams to chat with their data to generate Text-to-SQL, charts, spreadsheets, reports, dashboards and BI. 📈📊📋🧑‍💻",2025-03-20T21:05:22Z,2024-03-13T06:18:20Z,111
Cap,https://github.com/CapSoftware/Cap,7116,388,TypeScript,CapSoftware,"Open source Loom alternative. Beautiful, shareable screen recordings.",2025-03-21T15:34:49Z,2023-11-17T20:31:46Z,93
earthworm,https://github.com/cuixueshe/earthworm,7084,795,TypeScript,cuixueshe,Learning English through the method of constructing sentences with conjunctions,2024-11-14T23:35:15Z,2024-01-11T03:46:38Z,7
vaul,https://github.com/emilkowalski/vaul,7053,246,TypeScript,emilkowalski,A drawer component for React.,2025-03-17T21:07:38Z,2023-07-16T11:24:46Z,87
openstatus,https://github.com/openstatusHQ/openstatus,6966,447,TypeScript,openstatusHQ,🏓  The open-source synthetic monitoring platform  🏓,2025-03-19T07:25:17Z,2023-06-19T15:32:41Z,47
next-enterprise,https://github.com/Blazity/next-enterprise,6639,1880,TypeScript,Blazity,"💼 An enterprise-grade Next.js boilerplate for high-performance, maintainable apps. Packed with features like Tailwind CSS, TypeScript, ESLint, Prettier, testing tools, and more to accelerate your development.",2025-02-21T15:17:34Z,2023-04-21T10:57:41Z,5
wewe-rss,https://github.com/cooderl/wewe-rss,6594,1137,TypeScript,cooderl,🤗更优雅的微信公众号订阅方式，支持私有化部署、微信公众号RSS生成（基于微信读书）v2.x,2024-12-15T13:02:32Z,2024-02-27T15:41:31Z,212
ChatAny,https://github.com/ChatAnyTeam/ChatAny,6478,1862,TypeScript,ChatAnyTeam,🌻 一键拥有你自己的 ChatGPT+众多AI 网页服务 | One click access to your own ChatGPT+Many AI web services,2025-01-27T14:38:15Z,2023-06-05T10:35:13Z,4
cofounder,https://github.com/raidendotai/cofounder,6468,729,TypeScript,raidendotai,"ai-generated apps , full stack + generative UI",2024-11-08T20:47:03Z,2024-09-19T00:27:55Z,54
themes,https://github.com/radix-ui/themes,6456,237,TypeScript,radix-ui,"Radix Themes is an open-source component library optimized for fast development, easy maintenance, and accessibility. Maintained by @workos.",2025-02-27T01:20:40Z,2023-06-15T12:21:08Z,99
puck,https://github.com/measuredco/puck,6434,405,TypeScript,measuredco,The visual editor for React,2025-03-21T17:03:01Z,2023-06-02T12:23:41Z,156
papermark,https://github.com/mfts/papermark,6410,851,TypeScript,mfts,Papermark is the open-source DocSend alternative with built-in analytics and custom domains.,2025-03-19T15:26:19Z,2023-05-29T20:00:15Z,97
ZyPlayer,https://github.com/Hiram-Wong/ZyPlayer,6402,803,TypeScript,Hiram-Wong,"跨平台桌面端视频资源播放器,免费高颜值.",2025-02-25T15:44:53Z,2023-02-06T10:41:27Z,19
background-removal-js,https://github.com/imgly/background-removal-js,6375,401,TypeScript,imgly,Remove backgrounds from images directly in the browser environment with ease and no additional costs or privacy concerns. Explore an interactive demo.,2025-03-21T11:48:31Z,2023-06-23T11:20:08Z,59
openplayground,https://github.com/nat/openplayground,6340,490,TypeScript,nat,An LLM playground you can run on your laptop,2025-01-17T04:26:28Z,2023-02-26T22:58:17Z,65
typehero,https://github.com/typehero/typehero,6273,449,TypeScript,typehero,"Connect, collaborate, and grow with a community of TypeScript developers",2025-02-09T00:31:39Z,2023-05-27T20:46:30Z,41
big-AGI,https://github.com/enricoros/big-AGI,6239,1434,TypeScript,enricoros,"AI suite powered by state-of-the-art models and providing advanced AI/AGI functions. It features AI personas, AGI functions, multi-model chats, text-to-image, voice, response streaming, code highlighting and execution, PDF import, presets for developers, much more. Deploy on-prem or in the cloud.",2025-03-21T17:06:11Z,2023-03-19T04:50:47Z,230
Final2x,https://github.com/Tohrusky/Final2x,6230,478,TypeScript,Tohrusky,2^x Image Super-Resolution,2024-12-14T21:45:05Z,2023-06-19T02:31:56Z,3
wxt,https://github.com/wxt-dev/wxt,6202,270,TypeScript,wxt-dev,⚡ Next-gen Web Extension Framework,2025-03-21T19:47:14Z,2023-06-25T15:48:11Z,82
clack,https://github.com/bombshell-dev/clack,6190,120,TypeScript,bombshell-dev,Effortlessly build beautiful command-line apps,2025-03-21T13:31:13Z,2023-02-08T21:58:49Z,51
starlight,https://github.com/withastro/starlight,6156,631,TypeScript,withastro,"🌟 Build beautiful, accessible, high-performance documentation websites with Astro",2025-03-21T20:25:35Z,2023-03-16T15:55:33Z,14
